tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh An Giang,Hòa Lạc,xã,32,481,30864,41.11,UBND xã Hòa Lạc,"Xã Phú Hiệp, Xã Hòa Lạc",105.201,10.7107
tỉnh An Giang,Hòa Thuận,xã,32,394,317,73.85,UBND xã Hòa Thuận,"Xã Ngọc Hòa, Xã Hòa Thuận",105.404,9.84949
tỉnh An Giang,Hội An,xã,32,360,73897,63.54,UBND thị trấn Hội An,"Thị trấn Hội An, Xã Hòa An (huyện Chợ Mới), Xã Hòa Bình",105.476,10.3786
tỉnh An Giang,Hòn Đất,xã,32,376,61517,281.7,UBND huyện Hòn Đất,"Thị trấn Hòn Đất, Xã Lình Huỳnh, Xã Thổ Sơn, Xã Nam Thái Sơn",104.93,10.2161
tỉnh An Giang,Hòn Nghệ,xã,32,3319,2546,3.46,xã Hòn Nghệ,Không sáp nhập,104.553,10.0261
tỉnh An Giang,Khánh Bình,xã,32,361,39823,104.5,UBND thị trấn Long Bình cũ,"Thị trấn Long Bình, Xã Khánh An, Xã Khánh Bình",105.088,10.9383
tỉnh An Giang,Kiên Hải,đặc khu,32,3318,17644,21.81,UBND huyện Kiên Hải (xã Hòn Tre hiện nay),Huyện Kiên Hải,104.636,9.80757
tỉnh An Giang,Kiên Lương,xã,32,372,58312,138.07,huyện Ủy Kiên Lương cũ,"Thị trấn Kiên Lương, Xã Bình An (huyện Kiên Lương), Xã Bình Trị",104.649,10.1964
tỉnh An Giang,Long Điền,xã,32,356,29479,87.72,thị trấn Mỹ Luông cũ,"Thị trấn Mỹ Luông, Xã Long Điền A, Xã Long Điền B",105.458,10.5171
tỉnh An Giang,Long Kiến,xã,32,359,57367,59.83,UBND xã Long Kiến,"Xã An Thạnh Trung, Xã Mỹ An, Xã Long Kiến",105.488,10.4477
tỉnh An Giang,Long Phú,phường,32,475,46826,19.21,Phường Long Hưng,"Phường Long Hưng, Phường Long Châu, Phường Long Phú",105.222,10.7838
tỉnh An Giang,Long Thạnh,xã,32,393,4225,96.37,UBND xã Long Thạnh,"Xã Vĩnh Phú (huyện Giồng Riềng), Xã Vĩnh Thạnh, Xã Long Thạnh",105.313,9.83867
tỉnh An Giang,Long Xuyên,phường,32,171,154858,29.98,Phường Mỹ Hòa,"Phường Mỹ Bình, Phường Mỹ Long, Phường Mỹ Xuyên, Phường Mỹ Phước, Phường Mỹ Quý, Phường Mỹ Hòa",105.423,10.3661
tỉnh An Giang,Mỹ Đức,xã,32,491,60493,61.59,UBND xã Mỹ Đức,"Xã Khánh Hòa, Xã Mỹ Đức",105.163,10.6583
tỉnh An Giang,Mỹ Hòa Hưng,xã,32,176,26727,19.65,UBND xã Mỹ Hòa Hưng,Không sáp nhập,105.436,10.4186
tỉnh An Giang,Mỹ Thới,phường,32,175,6045,37.09,UBND phường Mỹ Thới,"Phường Mỹ Thạnh, Phường Mỹ Thới",105.451,10.3305
tỉnh An Giang,Mỹ Thuận,xã,32,381,60747,210.5,UBND xã Mỹ Thuận,"Thị trấn Sóc Sơn, Xã Mỹ Hiệp Sơn, Xã Mỹ Phước, Xã Mỹ Thuận",105.078,10.1723
tỉnh An Giang,Ngọc Chúc,xã,32,391,38705,90.25,UBND xã Ngọc Chúc,"Xã Ngọc Thuận, Xã Ngọc Thành, Xã Ngọc Chúc",105.392,9.91663
tỉnh An Giang,Nhơn Hội,xã,32,378,5754,43.82,UBND xã Quốc Thái cũ,"Xã Quốc Thái, Xã Nhơn Hội, Xã Phước Hưng, Xã Phú Hội (phần còn lại sau khi sáp nhập vào xã An Phú)",105.064,10.8832
tỉnh An Giang,Nhơn Mỹ,xã,32,358,42213,79.73,UBND xã Nhơn Mỹ,"Xã Mỹ Hội Đông, Xã Long Giang, Xã Nhơn Mỹ",105.394,10.4782
tỉnh An Giang,Núi Cấm,xã,32,499,25184,84.18,UBND xã An Hảo cũ,"Xã Tân Lập, Xã An Hảo",105.04,10.4668
tỉnh An Giang,Ô Lâm,xã,32,349,37429,99.52,UBND xã An Tức cũ,"Xã An Tức, Xã Lương Phi, Xã Ô Lâm",104.947,10.4045
tỉnh An Giang,Óc Eo,xã,32,363,39481,68.79,UBND thị trấn Óc Eo,"Thị trấn Óc Eo, Xã Vọng Thê, Xã Vọng Đông",105.161,10.2631
tỉnh An Giang,Phú An,xã,32,482,40005,57.35,UBND xã Phú An,"Xã Phú Thọ, Xã Phú Xuân, Xã Phú An",105.311,10.6401
tỉnh An Giang,Phú Hòa,xã,32,362,41306,71.8,UBND thị trấn Phú Hòa cũ,"Thị trấn Phú Hòa, Xã Phú Thuận, Xã Vĩnh Chánh",105.393,10.3021
tỉnh An Giang,Phú Hữu,xã,32,388,41254,60.54,UBND xã Phú Hữu,"Xã Phú Hữu, Xã Vĩnh Lộc, Xã Phước Hưng (phần còn lại sau khi sáp nhập vào xã An Phú và Nhơn Hội)",105.118,10.8631
tỉnh An Giang,Phú Lâm,xã,32,478,33186,43.07,UBND xã Phú Lâm,"Xã Long Hòa, Xã Phú Long, Xã Phú Lâm",105.251,10.7272
tỉnh An Giang,Phú Quốc,đặc khu,32,413,294400,589.27,UBND TP Phú Quốc hiện nay,"Phường Dương Đông, Phường An Thới, Xã Dương Tơ, Xã Hàm Ninh, Xã Cửa Dương, Xã Bãi Thơm, Xã Gành Dầu, Xã Cửa Cạn",103.991,10.2751
tỉnh An Giang,Phú Tân,xã,32,483,33381,101.7,UBND huyện Phú Tân cũ,"Thị trấn Phú Mỹ, Xã Tân Hòa (huyện Phú Tân), Xã Tân Trung, Xã Phú Hưng",105.331,10.5802
tỉnh An Giang,Rạch Giá,phường,32,368,250661,45.53,Thành ủy TP Rạch Giá,"Phường Vĩnh Quang, Phường Vĩnh Thanh, Phường Vĩnh Thanh Vân, Phường Vĩnh Lạc, Phường An Hòa, Phường Vĩnh Hiệp, Phường An Bình, Phường Rạch Sỏi, Phường Vĩnh Lợi",105.1,9.99098
tỉnh An Giang,Sơn Hải,xã,32,3320,2789,4.31,xã Sơn Hải,Không sáp nhập,104.529,10.1838
tỉnh An Giang,Sơn Kiên,xã,32,380,29682,163.41,UBND xã Sơn Kiên cũ,"Xã Sơn Bình, Xã Mỹ Thái, Xã Sơn Kiên",105.002,10.192
tỉnh An Giang,Tân An,xã,32,456,41922,40.61,UBND xã Tân An,"Xã Tân An, Xã Tân Thạnh (thị xã Tân Châu), Xã Long An",105.184,10.8032
tỉnh An Giang,Tân Châu,phường,32,429,33506,17.39,Phường Long Thạnh,"Phường Long Thạnh, Phường Long Sơn",105.248,10.7737
tỉnh An Giang,Tân Hiệp,xã,32,383,66731,146.62,UBND huyện Tân Hiệp,"Thị trấn Tân Hiệp, Xã Tân Hiệp B, Xã Thạnh Đông B, Xã Thạnh Đông",105.301,10.0857
tỉnh An Giang,Tân Hội,xã,32,382,4945,146.28,UBND xã Tân Thành,"Xã Tân Hòa, Xã Tân An (huyện Tân Hiệp), Xã Tân Thành, Xã Tân Hội",105.18,10.1453
tỉnh An Giang,Tân Thạnh,xã,32,405,35806,70.8,UBND xã Tân Thạnh,"Xã Tân Thạnh (huyện An Minh), Xã Thuận Hòa",104.909,9.76306
tỉnh An Giang,Tây Phú,xã,32,364,23229,93.8,xã Tây Phú,"Xã An Bình, Xã Mỹ Phú Đông, Xã Tây Phú",105.172,10.3254
tỉnh An Giang,Tây Yên,xã,32,400,5259,127.5,UBND xã Tây Yên cũ,"Xã Tây Yên A, Xã Nam Yên, Xã Tây Yên",105.053,9.88419
tỉnh An Giang,Thạnh Đông,xã,32,384,53678,130.02,UBND xã Thạnh Đông A cũ,"Xã Tân Hiệp A, Xã Thạnh Trị, Xã Thạnh Đông A",105.253,10.0209
tỉnh An Giang,Thạnh Hưng,xã,32,390,46773,142.54,UBND xã Thạnh Phước cũ,"Xã Thạnh Lộc (huyện Giồng Riềng), Xã Thạnh Phước, Xã Thạnh Hưng",105.381,9.98824
tỉnh An Giang,Thạnh Lộc,xã,32,387,59562,104.62,UBND xã Mong Thọ B cũ,"Xã Thạnh Lộc (huyện Châu Thành), Xã Mong Thọ, Xã Mong Thọ A, Xã Mong Thọ B",105.169,10.0178
tỉnh An Giang,Thạnh Mỹ Tây,xã,32,493,6485,162.08,UBND xã Thạnh Mỹ Tây,"Xã Đào Hữu Cảnh, Xã Ô Long Vĩ, Xã Thạnh Mỹ Tây",105.126,10.5471
tỉnh An Giang,Thổ Châu,đặc khu,32,3317,1893,13.95,UBND xã Thổ Châu,Xã Thổ Châu,103.457,9.31169
tỉnh An Giang,Thoại Sơn,xã,32,367,52588,68.92,UBND huyện Thoại Sơn cũ,"Thị trấn Núi Sập, Xã Thoại Giang, Xã Bình Thành",105.227,10.2409
tỉnh An Giang,Thới Sơn,phường,32,497,33045,49.36,Phường Nhà Bàng,"Phường Nhơn Hưng, Phường Nhà Bàng, Phường Thới Sơn",105.018,10.6298
tỉnh An Giang,Tiên Hải,xã,32,3325,1872,2.54,xã Tiên Hải,Không sáp nhập,104.331,10.3164
tỉnh An Giang,Tịnh Biên,phường,32,496,34865,75.57,UBND phường Tịnh Biên,"Phường An Phú, Phường Tịnh Biên, Xã An Nông",104.951,10.5841
tỉnh An Giang,Tô Châu,phường,32,370,25865,79.77,UBND phường Tô Châu,"Phường Tô Châu, Xã Thuận Yên, Xã Dương Hòa",104.552,10.3215
tỉnh An Giang,Tri Tôn,xã,32,500,50716,73.14,UBND huyện Tri Tôn cũ,"Thị trấn Tri Tôn, Xã Núi Tô, Xã Châu Lăng",105.004,10.4256
tỉnh An Giang,U Minh Thượng,xã,32,403,46246,286.47,UBND huyện U Minh Thượng,"Xã An Minh Bắc, Xã Minh Thuận",105.105,9.59173
tỉnh An Giang,Vân Khánh,xã,32,408,21748,90.84,UBND xã Vân Khánh,"Xã Vân Khánh Tây, Xã Vân Khánh",104.879,9.56421
tỉnh An Giang,Vĩnh An,xã,32,354,33036,93.41,Đảng ủy thị trấn Vĩnh Bình cũ,"Thị trấn Vĩnh Bình, Xã Tân Phú, Xã Vĩnh An",105.168,10.4168
tỉnh An Giang,Vĩnh Bình,xã,32,410,43575,159.68,Xã Bình Minh cũ,"Xã Vĩnh Bình Bắc, Xã Vĩnh Bình Nam, Xã Bình Minh",105.248,9.60534
tỉnh An Giang,Vĩnh Điều,xã,32,373,17526,229.35,UBND xã Vĩnh Điều,"Xã Vĩnh Phú (huyện Giang Thành), Xã Vĩnh Điều",104.729,10.4572
tỉnh An Giang,Vĩnh Gia,xã,32,502,20902,180.37,UBND xã Lương An Trà cũ,"Xã Vĩnh Phước, Xã Lương An Trà, Xã Vĩnh Gia",104.86,10.4311
tỉnh An Giang,Vĩnh Hanh,xã,32,352,29327,76.81,HĐND và UBND xã Vĩnh Nhuận cũ,"Xã Vĩnh Nhuận, Xã Vĩnh Hanh",105.242,10.4118
tỉnh An Giang,Vĩnh Hậu,xã,32,407,17948,105.94,thị trấn Đa Phước cũ,"Thị trấn Đa Phước, Xã Vĩnh Trường, Xã Vĩnh Hậu",105.126,10.7753
tỉnh An Giang,Vĩnh Hòa,xã,32,409,51651,146.23,Xã Thạnh Yên cũ,"Xã Vĩnh Hòa (huyện U Minh Thượng), Xã Thạnh Yên A, Xã Hòa Chánh, Xã Thạnh Yên",105.169,9.69581
tỉnh An Giang,Vĩnh Hòa Hưng,xã,32,396,37528,95.94,Xã Vĩnh Hòa Hưng Nam cũ,"Xã Vĩnh Hòa Hưng Bắc, Xã Vĩnh Hòa Hưng Nam",105.373,9.77706
tỉnh An Giang,Vĩnh Phong,xã,32,412,43257,139.3,UBND huyện Vĩnh Thuận cũ,"Thị trấn Vĩnh Thuận, Xã Phong Đông, Xã Vĩnh Phong",105.26,9.46393
tỉnh An Giang,Vĩnh Tế,phường,32,348,40222,64.25,UBND phường Núi Sam,"Phường Núi Sam, Xã Vĩnh Tế, Xã Vĩnh Châu (phần còn lại sau khi sáp nhập vào phường Châu Đốc)",105.069,10.66
tỉnh An Giang,Vĩnh Thạnh Trung,xã,32,492,64643,64.97,thị trấn Vĩnh Thạnh Trung,"Thị trấn Vĩnh Thạnh Trung, Xã Mỹ Phú",105.19,10.6014
tỉnh An Giang,Vĩnh Thông,phường,32,369,55185,95.89,UBND phường Vĩnh Thông,"Phường Vĩnh Thông, Xã Phi Thông, Xã Mỹ Lâm",105.125,10.0664
tỉnh An Giang,Vĩnh Thuận,xã,32,411,30511,95.46,Xã Vĩnh Thuận,"Xã Tân Thuận, Xã Vĩnh Thuận",105.193,9.50681
tỉnh An Giang,Vĩnh Trạch,xã,32,365,32397,57.94,xã Vĩnh Trạch,"Xã Vĩnh Khánh, Xã Vĩnh Trạch",105.344,10.2943
tỉnh An Giang,Vĩnh Tuy,xã,32,398,36859,115.86,UBND xã Vĩnh Thắng cũ,"Xã Vĩnh Thắng, Xã Vĩnh Phước A, Xã Vĩnh Tuy",105.323,9.65691
tỉnh An Giang,Vĩnh Xương,xã,32,435,41369,50.21,UBND xã Vĩnh Hòa cũ,"Xã Vĩnh Hòa (thị xã Tân Châu), Xã Phú Lộc, Xã Vĩnh Xương",105.174,10.8737
tỉnh Bắc Ninh,An Lạc,xã,2,2135,8331,134.15,"Trụ sở Đảng ủy, HĐND, UBND xã Lệ Viên (cũ)","Xã Lệ Viễn, Xã An Lạc",106.945,21.3245
tỉnh Bắc Ninh,Bắc Giang,phường,2,2160,122838,23.23,"Trụ sở Đảng ủy, HĐND, UBND phường Hoàng Văn Thụ (cũ)","Phường Thọ Xương, Phường Ngô Quyền, Phường Xương Giang, Phường Hoàng Văn Thụ, Phường Trần Phú, Phường Dĩnh Kế, Phường Dĩnh Trì",106.215,21.2849
tỉnh Bắc Ninh,Bắc Lũng,xã,2,2192,38118,53.72,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Sơn (cũ)","Xã Yên Sơn, Xã Lan Mẫu, Xã Khám Lạng, Xã Bắc Lũng",106.352,21.2615
tỉnh Bắc Ninh,Bảo Đài,xã,2,2190,59169,83.02,"Trụ sở Đảng ủy, HĐND, UBND xã Đảo Bái (cũ)","Xã Bảo Sơn, Xã Thanh Lâm, Xã Tam Dị, Xã Bảo Đài",106.358,21.3514
tỉnh Bắc Ninh,Biển Động,xã,2,2127,17198,57.7,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Biển Đông (cũ)","Thị trấn Biển Động, Xã Kim Sơn, Xã Phú Nhuận",106.744,21.3751
tỉnh Bắc Ninh,Biên Sơn,xã,2,2125,16112,294.22,"Trụ sở Đảng ủy, HĐND, UBND xã Phong Vân (cũ)","Xã Phong Vân, Xã Biên Sơn, Trường bắn TB1",106.749,21.4706
tỉnh Bắc Ninh,Bố Hạ,xã,2,2178,27517,41.32,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Bố Hạ (cũ)","Thị trấn Bố Hạ, Xã Đông Sơn, Xã Hương Vĩ",106.258,21.4684
tỉnh Bắc Ninh,Bồng Lai,phường,2,2205,25375,19.76,"Trụ sở Đảng ủy, HĐND, UBND phường Bồng Lai (cũ)","Phường Cách Bi, Phường Bồng Lai, Xã Mộ Đạo",106.168,21.1212
tỉnh Bắc Ninh,Cẩm Lý,xã,2,2193,20084,49.08,"Trụ sở Đảng ủy, HĐND, UBND xã Cẩm Lý (cũ)","Xã Đan Hội, Xã Cẩm Lý",106.366,21.2099
tỉnh Bắc Ninh,Cảnh Thụy,phường,2,2167,26928,27.73,"Trụ sở Đảng ủy, HĐND, UBND phường Canh Thụy (cũ)","Phường Cảnh Thụy, Xã Tiến Dũng, Xã Tư Mại",106.266,21.1889
tỉnh Bắc Ninh,Cao Đức,xã,2,2149,16966,19.76,"Trụ sở Đảng ủy, HĐND, UBND xã Cao Đức (cũ)","Xã Vạn Ninh, Xã Cao Đức",106.276,21.0926
tỉnh Bắc Ninh,Chi Lăng,xã,2,2195,23317,23.39,"Trụ sở Đảng ủy, HĐND, UBND xã Chi Lăng (cũ)","Xã Yên Giả, Xã Chi Lăng",106.121,21.1042
tỉnh Bắc Ninh,Chũ,phường,2,2120,58409,57.18,"Trụ sở Đảng ủy, HĐND, UBND phường Chũ (cũ)","Phường Thanh Hải, Phường Hồng Giang, Phường Trù Hựu, Phường Chũ",106.586,21.4041
tỉnh Bắc Ninh,Đa Mai,phường,2,2161,51733,33.1,"Trụ sở Đảng ủy, HĐND, UBND phường Đa Mai (cũ)","Phường Tân Mỹ, Phường Mỹ Độ, Phường Song Mai, Phường Đa Mai, Xã Quế Nham",106.169,21.2995
tỉnh Bắc Ninh,Đại Đồng,xã,2,2139,84258,19.88,"Trụ sở Đảng ủy, HĐND, UBND xã Hoàn Sơn (cũ)","Xã Tri Phương, Xã Hoàn Sơn, Xã Đại Đồng",106,21.0955
tỉnh Bắc Ninh,Đại Lai,xã,2,2150,19308,15.32,"Trụ sở Đảng ủy, HĐND, UBND xã Đại Lai (cũ)","Xã Song Giang, Xã Đại Lai",106.212,21.0893
tỉnh Bắc Ninh,Đại Sơn,xã,2,2133,12153,76.38,"Trụ sở Đảng ủy, HĐND, UBND xã (cũ)","Xã Giáo Liêm, Xã Phúc Sơn, Xã Đại Sơn",106.835,21.4075
tỉnh Bắc Ninh,Đào Viên,phường,2,2199,34724,26.63,"Trụ sở Đảng ủy, HĐND, UBND phường Đào Viên (cũ)","Phường Phù Lương, Xã Ngọc Xá, Xã Đào Viên",106.216,21.1274
tỉnh Bắc Ninh,Đèo Gia,xã,2,2129,14680,102.93,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Lập (cũ)","Xã Tân Lập, Xã Đèo Gia",106.675,21.3146
tỉnh Bắc Ninh,Đông Cứu,xã,2,2152,28528,20.39,"Trụ sở Đảng ủy, HĐND, UBND xã Đông Cứu (cũ)","Xã Giang Sơn, Xã Lãng Ngâm, Xã Đông Cứu",106.156,21.0706
tỉnh Bắc Ninh,Đồng Kỳ,xã,2,2177,22833,61.44,"Trụ sở Đảng ủy, HĐND, UBND xã (cũ)","Xã Đồng Hưu, Xã Đồng Vương, Xã Đồng Kỳ",106.137,21.5294
tỉnh Bắc Ninh,Đồng Nguyên,phường,2,2213,46023,12.64,"Trụ sở Đảng ủy, HĐND, UBND phường Đồng Nguyên (cũ)","Phường Trang Hạ, Phường Đồng Kỵ, Phường Đồng Nguyên",105.962,21.1304
tỉnh Bắc Ninh,Đông Phú,xã,2,2189,23733,77.05,"Trụ sở Đảng ủy, HĐND, UBND xã Đông Hưng (cũ)","Xã Đông Hưng, Xã Đông Phú",106.438,21.384
tỉnh Bắc Ninh,Đồng Việt,xã,2,2201,26714,33.21,"Trụ sở Đảng ủy, HĐND, UBND xã Đức Giang (cũ)","Xã Đức Giang, Xã Đồng Phúc, Xã Đồng Việt",106.297,21.1622
tỉnh Bắc Ninh,Dương Hưu,xã,2,2138,12499,142.59,"Trụ sở Đảng ủy, HĐND, UBND xã Dương Hưu, Long Sơn (cũ)","Xã Long Sơn, Xã Dương Hưu",106.912,21.2329
tỉnh Bắc Ninh,Gia Bình,xã,2,2148,42764,29.98,Trụ sở Huyện ủy và UBND huyện Gia Bình (cũ),"Thị trấn Gia Bình, Xã Xuân Lai, Xã Quỳnh Phú, Xã Đại Bái",106.181,21.05
tỉnh Bắc Ninh,Hạp Lĩnh,phường,2,2217,22630,12.65,"Trụ sở Đảng ủy, HĐND, UBND phường Hạp Lĩnh (cũ)","Phường Khắc Niệm, Phường Hạp Lĩnh",106.066,21.1396
tỉnh Bắc Ninh,Hiệp Hòa,xã,2,2170,90443,62.18,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Thắng (cũ)","Thị trấn Thắng, Xã Đông Lỗ, Xã Đoan Bái, Xã Danh Thắng, Xã Lương Phong",105.999,21.3189
tỉnh Bắc Ninh,Hoàng Vân,xã,2,2171,52899,40.23,"Trụ sở Đảng ủy, HĐND, UBND xã Hoàng Vân (cũ)","Xã Đồng Tiến (huyện Hiệp Hòa), Xã Toàn Thắng, Xã Ngọc Sơn, Xã Hoàng Vân",105.982,21.3882
tỉnh Bắc Ninh,Hợp Thịnh,xã,2,2172,71714,49.27,"Trụ sở Đảng ủy, HĐND, UBND xã Hùng Thái (cũ)","Xã Thường Thắng, Xã Mai Trung, Xã Hùng Thái, Xã Sơn Thịnh, Xã Hợp Thịnh",105.928,21.3377
tỉnh Bắc Ninh,Kép,xã,2,2185,42576,58.65,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Kép (cũ)","Thị trấn Kép, Xã Quang Thịnh, Xã Hương Sơn",106.296,21.4148
tỉnh Bắc Ninh,Kiên Lao,xã,2,2124,18987,85.57,"Trụ sở Đảng ủy, HĐND, UBND xã Kiên Lao (cũ)","Xã Kiên Thành, Xã Kiên Lao",106.522,21.4409
tỉnh Bắc Ninh,Kinh Bắc,phường,2,2158,84275,19.95,Trụ sở Thành ủy và UBND TP Bắc Ninh. (cũ),"Phường Suối Hoa, Phường Tiền Ninh Vệ, Phường Vạn An, Phường Hòa Long, Phường Khúc Xuyên, Phường Kinh Bắc",106.058,21.1993
tỉnh Bắc Ninh,Lâm Thao,xã,2,2156,32432,26.26,"Trụ sở Đảng ủy, HĐND, UBND xã Bình Định (cũ)","Xã Bình Định, Xã Quảng Phú, Xã Lâm Thao",106.168,21.0049
